2.688461538461538112e+02
2.791025641025640880e+02
2.893589743589743648e+02
2.996153846153846416e+02
3.098717948717949184e+02
3.201282051282050816e+02
3.303846153846154152e+02
3.406410256410256352e+02
3.508974358974359120e+02
3.611538461538461888e+02
