2.972430157639818304e+01 8.703334334691696483e+00 4.048139109055744811e+00 4.471861232117832152e+00
-0.000000000000000000e+00 2.675503170271970532e+01 9.721787876862512334e+00 1.078094796821223511e+01
-0.000000000000000000e+00 -0.000000000000000000e+00 3.062711027445071466e+01 1.239903394685466864e+01
-0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 5.494039395650498392e+01
